spin index,aktuální kredit,bet,vyhra,nasobok
 5001,1364500,100,0,0
 5002,1364400,100,0,0
 5003,1364300,100,0,0
 5004,1364200,100,0,0
 5005,1364100,100,0,0
 5006,1364000,100,0,0
 5007,1363900,100,0,0
 5008,1368800,100,5000,50
 5009,1368700,100,0,0
 5010,1368600,100,0,0
 5011,1368500,100,0,0
 5012,1368400,100,0,0
 5013,1373300,100,5000,50
 5014,1373200,100,0,0
 5015,1373100,100,0,0
 5016,1373000,100,0,0
 5017,1372900,100,0,0
 5018,1372800,100,0,0
 5019,1372700,100,0,0
 5020,1372600,100,0,0
 5021,1372500,100,0,0
 5022,1372400,100,0,0
 5023,1372300,100,0,0
 5024,1372200,100,0,0
 5025,1372100,100,0,0
 5026,1372000,100,0,0
 5027,1371900,100,0,0
 5028,1371800,100,0,0
 5029,1371700,100,0,0
 5030,1371600,100,0,0
 5031,1371500,100,0,0
 5032,1371400,100,0,0
 5033,1371300,100,0,0
 5034,1371200,100,0,0
 5035,1371100,100,0,0
 5036,1373500,100,2500,25
 5037,1373400,100,0,0
 5038,1373300,100,0,0
 5039,1373200,100,0,0
 5040,1373100,100,0,0
 5041,1375500,100,2500,25
 5042,1375400,100,0,0
 5043,1375300,100,0,0
 5044,1375200,100,0,0
 5045,1375100,100,0,0
 5046,1375100,100,100,1
 5047,1375000,100,0,0
 5048,1374900,100,0,0
 5049,1374800,100,0,0
 5050,1374700,100,0,0
 5051,1374600,100,0,0
 5052,1374600,100,100,1
 5053,1374500,100,0,0
 5054,1374400,100,0,0
 5055,1374400,100,100,1
 5056,1375300,100,1000,10
 5057,1375200,100,0,0
 5058,1377600,100,2500,25
 5059,1377500,100,0,0
 5060,1377400,100,0,0
 5061,1377300,100,0,0
 5062,1377200,100,0,0
 5063,1377200,100,100,1
 5064,1377100,100,0,0
 5065,1377100,100,100,1
 5066,1377000,100,0,0
 5067,1376900,100,0,0
 5068,1377800,100,1000,10
 5069,1377700,100,0,0
 5070,1377600,100,0,0
 5071,1377500,100,0,0
 5072,1377400,100,0,0
 5073,1377400,100,100,1
 5074,1377300,100,0,0
 5075,1382200,100,5000,50
 5076,1382100,100,0,0
 5077,1382000,100,0,0
 5078,1382000,100,100,1
 5079,1381900,100,0,0
 5080,1381800,100,0,0
 5081,1382700,100,1000,10
 5082,1382600,100,0,0
 5083,1387500,100,5000,50
 5084,1387400,100,0,0
 5085,1387300,100,0,0
 5086,1387200,100,0,0
 5087,1387100,100,0,0
 5088,1387000,100,0,0
 5089,1386900,100,0,0
 5090,1386800,100,0,0
 5091,1386700,100,0,0
 5092,1386600,100,0,0
 5093,1386500,100,0,0
 5094,1386400,100,0,0
 5095,1386300,100,0,0
 5096,1386200,100,0,0
 5097,1386100,100,0,0
 5098,1386000,100,0,0
 5099,1385900,100,0,0
 5100,1385800,100,0,0
 5101,1390700,100,5000,50
 5102,1390600,100,0,0
 5103,1390600,100,100,1
 5104,1390500,100,0,0
 5105,1390400,100,0,0
 5106,1390300,100,0,0
 5107,1392700,100,2500,25
 5108,1392600,100,0,0
 5109,1392600,100,100,1
 5110,1392500,100,0,0
 5111,1392400,100,0,0
 5112,1392400,100,100,1
 5113,1392300,100,0,0
 5114,1393200,100,1000,10
 5115,1393100,100,0,0
 5116,1393000,100,0,0
 5117,1392900,100,0,0
 5118,1392800,100,0,0
 5119,1392700,100,0,0
 5120,1397600,100,5000,50
 5121,1397500,100,0,0
 5122,1397400,100,0,0
 5123,1397300,100,0,0
 5124,1398200,100,1000,10
 5125,1399100,100,1000,10
 5126,1399000,100,0,0
 5127,1398900,100,0,0
 5128,1398800,100,0,0
 5129,1398700,100,0,0
 5130,1398600,100,0,0
 5131,1398600,100,100,1
 5132,1398600,100,100,1
 5133,1398500,100,0,0
 5134,1398400,100,0,0
 5135,1398300,100,0,0
 5136,1398200,100,0,0
 5137,1398100,100,0,0
 5138,1398000,100,0,0
 5139,1397900,100,0,0
 5140,1397800,100,0,0
 5141,1397700,100,0,0
 5142,1397600,100,0,0
 5143,1397500,100,0,0
 5144,1397400,100,0,0
 5145,1397300,100,0,0
 5146,1397200,100,0,0
 5147,1397100,100,0,0
 5148,1397000,100,0,0
 5149,1396900,100,0,0
 5150,1396800,100,0,0
 5151,1396700,100,0,0
 5152,1396600,100,0,0
 5153,1396500,100,0,0
 5154,1396400,100,0,0
 5155,1396300,100,0,0
 5156,1396200,100,0,0
 5157,1396100,100,0,0
 5158,1396000,100,0,0
 5159,1395900,100,0,0
 5160,1395800,100,0,0
 5161,1395700,100,0,0
 5162,1395600,100,0,0
 5163,1395500,100,0,0
 5164,1395400,100,0,0
 5165,1395300,100,0,0
 5166,1395300,100,100,1
 5167,1405200,100,10000,100
 5168,1405100,100,0,0
 5169,1405000,100,0,0
 5170,1404900,100,0,0
 5171,1404800,100,0,0
 5172,1404700,100,0,0
 5173,1409600,100,5000,50
 5174,1409500,100,0,0
 5175,1409400,100,0,0
 5176,1409300,100,0,0
 5177,1409200,100,0,0
 5178,1409100,100,0,0
 5179,1414000,100,5000,50
 5180,1413900,100,0,0
 5181,1413800,100,0,0
 5182,1413700,100,0,0
 5183,1413600,100,0,0
 5184,1413500,100,0,0
 5185,1413400,100,0,0
 5186,1413300,100,0,0
 5187,1414200,100,1000,10
 5188,1414100,100,0,0
 5189,1414000,100,0,0
 5190,1413900,100,0,0
 5191,1413800,100,0,0
 5192,1413700,100,0,0
 5193,1413600,100,0,0
 5194,1413500,100,0,0
 5195,1413400,100,0,0
 5196,1413300,100,0,0
 5197,1413200,100,0,0
 5198,1413100,100,0,0
 5199,1413000,100,0,0
 5200,1412900,100,0,0
 5201,1412800,100,0,0
 5202,1412700,100,0,0
 5203,1412600,100,0,0
 5204,1412500,100,0,0
 5205,1412500,100,100,1
 5206,1412400,100,0,0
 5207,1412300,100,0,0
 5208,1412200,100,0,0
 5209,1412100,100,0,0
 5210,1412000,100,0,0
 5211,1411900,100,0,0
 5212,1411800,100,0,0
 5213,1411700,100,0,0
 5214,1411600,100,0,0
 5215,1411500,100,0,0
 5216,1411400,100,0,0
 5217,1411300,100,0,0
 5218,1411200,100,0,0
 5219,1411100,100,0,0
 5220,1411000,100,0,0
 5221,1410900,100,0,0
 5222,1410800,100,0,0
 5223,1413200,100,2500,25
 5224,1413100,100,0,0
 5225,1415500,100,2500,25
 5226,1415400,100,0,0
 5227,1415300,100,0,0
 5228,1415200,100,0,0
 5229,1415200,100,100,1
 5230,1415100,100,0,0
 5231,1415000,100,0,0
 5232,1414900,100,0,0
 5233,1414800,100,0,0
 5234,1414700,100,0,0
 5235,1414600,100,0,0
 5236,1414500,100,0,0
 5237,1414400,100,0,0
 5238,1414300,100,0,0
 5239,1414300,100,100,1
 5240,1414200,100,0,0
 5241,1414100,100,0,0
 5242,1414000,100,0,0
 5243,1423900,100,10000,100
 5244,1423800,100,0,0
 5245,1423700,100,0,0
 5246,1423600,100,0,0
 5247,1423500,100,0,0
 5248,1423400,100,0,0
 5249,1423300,100,0,0
 5250,1423300,100,100,1
 5251,1423200,100,0,0
 5252,1423100,100,0,0
 5253,1423100,100,100,1
 5254,1423100,100,100,1
 5255,1425500,100,2500,25
 5256,1425400,100,0,0
 5257,1425300,100,0,0
 5258,1435200,100,10000,100
 5259,1435100,100,0,0
 5260,1435000,100,0,0
 5261,1434900,100,0,0
 5262,1434800,100,0,0
 5263,1434700,100,0,0
 5264,1434600,100,0,0
 5265,1434500,100,0,0
 5266,1436900,100,2500,25
 5267,1436800,100,0,0
 5268,1436700,100,0,0
 5269,1436600,100,0,0
 5270,1436500,100,0,0
 5271,1436400,100,0,0
 5272,1436300,100,0,0
 5273,1436300,100,100,1
 5274,1436300,100,100,1
 5275,1436200,100,0,0
 5276,1436100,100,0,0
 5277,1438500,100,2500,25
 5278,1438400,100,0,0
 5279,1438300,100,0,0
 5280,1438200,100,0,0
 5281,1438100,100,0,0
 5282,1439000,100,1000,10
 5283,1439000,100,100,1
 5284,1438900,100,0,0
 5285,1438800,100,0,0
 5286,1438700,100,0,0
 5287,1438600,100,0,0
 5288,1438500,100,0,0
 5289,1438400,100,0,0
 5290,1438300,100,0,0
 5291,1438200,100,0,0
 5292,1438100,100,0,0
 5293,1438100,100,100,1
 5294,1438000,100,0,0
 5295,1438000,100,100,1
 5296,1437900,100,0,0
 5297,1437900,100,100,1
 5298,1437800,100,0,0
 5299,1437700,100,0,0
 5300,1437600,100,0,0
 5301,1437500,100,0,0
 5302,1437400,100,0,0
 5303,1437300,100,0,0
 5304,1437300,100,100,1
 5305,1437200,100,0,0
 5306,1437100,100,0,0
 5307,1437000,100,0,0
 5308,1436900,100,0,0
 5309,1436800,100,0,0
 5310,1436700,100,0,0
 5311,1436600,100,0,0
 5312,1436500,100,0,0
 5313,1436400,100,0,0
 5314,1436300,100,0,0
 5315,1436200,100,0,0
 5316,1436100,100,0,0
 5317,1441000,100,5000,50
 5318,1440900,100,0,0
 5319,1440800,100,0,0
 5320,1440800,100,100,1
 5321,1440700,100,0,0
 5322,1440700,100,100,1
 5323,1440600,100,0,0
 5324,1440500,100,0,0
 5325,1440400,100,0,0
 5326,1440300,100,0,0
 5327,1440200,100,0,0
 5328,1440100,100,0,0
 5329,1441000,100,1000,10
 5330,1440900,100,0,0
 5331,1440800,100,0,0
 5332,1440700,100,0,0
 5333,1440600,100,0,0
 5334,1440600,100,100,1
 5335,1440500,100,0,0
 5336,1440400,100,0,0
 5337,1440300,100,0,0
 5338,1440200,100,0,0
 5339,1450100,100,10000,100
 5340,1450000,100,0,0
 5341,1449900,100,0,0
 5342,1454800,100,5000,50
 5343,1454700,100,0,0
 5344,1454600,100,0,0
 5345,1454500,100,0,0
 5346,1454500,100,100,1
 5347,1454400,100,0,0
 5348,1454300,100,0,0
 5349,1464200,100,10000,100
 5350,1464100,100,0,0
 5351,1465000,100,1000,10
 5352,1464900,100,0,0
 5353,1464800,100,0,0
 5354,1464700,100,0,0
 5355,1464600,100,0,0
 5356,1464500,100,0,0
 5357,1464400,100,0,0
 5358,1474300,100,10000,100
 5359,1474200,100,0,0
 5360,1474100,100,0,0
 5361,1474000,100,0,0
 5362,1478900,100,5000,50
 5363,1478800,100,0,0
 5364,1478700,100,0,0
 5365,1478600,100,0,0
 5366,1478500,100,0,0
 5367,1478400,100,0,0
 5368,1478400,100,100,1
 5369,1478300,100,0,0
 5370,1478200,100,0,0
 5371,1478100,100,0,0
 5372,1478000,100,0,0
 5373,1477900,100,0,0
 5374,1477800,100,0,0
 5375,1477700,100,0,0
 5376,1477600,100,0,0
 5377,1477500,100,0,0
 5378,1478400,100,1000,10
 5379,1478300,100,0,0
 5380,1478200,100,0,0
 5381,1478100,100,0,0
 5382,1478000,100,0,0
 5383,1477900,100,0,0
 5384,1477800,100,0,0
 5385,1477700,100,0,0
 5386,1477600,100,0,0
 5387,1477500,100,0,0
 5388,1477400,100,0,0
 5389,1477300,100,0,0
 5390,1477200,100,0,0
 5391,1477100,100,0,0
 5392,1477000,100,0,0
 5393,1476900,100,0,0
 5394,1476800,100,0,0
 5395,1476700,100,0,0
 5396,1476600,100,0,0
 5397,1481500,100,5000,50
 5398,1481400,100,0,0
 5399,1481300,100,0,0
 5400,1481200,100,0,0
 5401,1481100,100,0,0
 5402,1481000,100,0,0
 5403,1483400,100,2500,25
 5404,1485800,100,2500,25
 5405,1485800,100,100,1
 5406,1485700,100,0,0
 5407,1485600,100,0,0
 5408,1485500,100,0,0
 5409,1485400,100,0,0
 5410,1485300,100,0,0
 5411,1485200,100,0,0
 5412,1487600,100,2500,25
 5413,1487500,100,0,0
 5414,1487400,100,0,0
 5415,1487300,100,0,0
 5416,1487300,100,100,1
 5417,1487200,100,0,0
 5418,1487100,100,0,0
 5419,1487000,100,0,0
 5420,1486900,100,0,0
 5421,1486800,100,0,0
 5422,1491700,100,5000,50
 5423,1496600,100,5000,50
 5424,1496500,100,0,0
 5425,1496400,100,0,0
 5426,1496300,100,0,0
 5427,1496200,100,0,0
 5428,1496100,100,0,0
 5429,1496000,100,0,0
 5430,1495900,100,0,0
 5431,1495800,100,0,0
 5432,1495800,100,100,1
 5433,1495700,100,0,0
 5434,1495600,100,0,0
 5435,1495500,100,0,0
 5436,1495400,100,0,0
 5437,1495300,100,0,0
 5438,1495200,100,0,0
 5439,1495100,100,0,0
 5440,1495000,100,0,0
 5441,1494900,100,0,0
 5442,1494800,100,0,0
 5443,1494700,100,0,0
 5444,1494600,100,0,0
 5445,1494500,100,0,0
 5446,1494500,100,100,1
 5447,1494400,100,0,0
 5448,1494300,100,0,0
 5449,1495200,100,1000,10
 5450,1495100,100,0,0
 5451,1495000,100,0,0
 5452,1494900,100,0,0
 5453,1494800,100,0,0
 5454,1494700,100,0,0
 5455,1494700,100,100,1
 5456,1494600,100,0,0
 5457,1494500,100,0,0
 5458,1494400,100,0,0
 5459,1494400,100,100,1
 5460,1494300,100,0,0
 5461,1494200,100,0,0
 5462,1494100,100,0,0
 5463,1494000,100,0,0
 5464,1493900,100,0,0
 5465,1493800,100,0,0
 5466,1493700,100,0,0
 5467,1493600,100,0,0
 5468,1493500,100,0,0
 5469,1493400,100,0,0
 5470,1493300,100,0,0
 5471,1493200,100,0,0
 5472,1493100,100,0,0
 5473,1493000,100,0,0
 5474,1492900,100,0,0
 5475,1492800,100,0,0
 5476,1497700,100,5000,50
 5477,1497600,100,0,0
 5478,1497600,100,100,1
 5479,1497500,100,0,0
 5480,1497400,100,0,0
 5481,1497300,100,0,0
 5482,1497200,100,0,0
 5483,1497100,100,0,0
 5484,1499500,100,2500,25
 5485,1499400,100,0,0
 5486,1500300,100,1000,10
 5487,1500200,100,0,0
 5488,1500100,100,0,0
 5489,1500000,100,0,0
 5490,1504900,100,5000,50
 5491,1504800,100,0,0
 5492,1504700,100,0,0
 5493,1504600,100,0,0
 5494,1504500,100,0,0
 5495,1506900,100,2500,25
 5496,1506900,100,100,1
 5497,1506800,100,0,0
 5498,1506700,100,0,0
 5499,1506600,100,0,0
 5500,1506500,100,0,0
 5501,1506400,100,0,0
 5502,1506300,100,0,0
 5503,1506200,100,0,0
 5504,1507100,100,1000,10
 5505,1507000,100,0,0
 5506,1506900,100,0,0
 5507,1506800,100,0,0
 5508,1511700,100,5000,50
 5509,1511600,100,0,0
 5510,1511500,100,0,0
 5511,1511400,100,0,0
 5512,1511300,100,0,0
 5513,1512200,100,1000,10
 5514,1512100,100,0,0
 5515,1512000,100,0,0
 5516,1511900,100,0,0
 5517,1511800,100,0,0
 5518,1511700,100,0,0
 5519,1511600,100,0,0
 5520,1511500,100,0,0
 5521,1512400,100,1000,10
 5522,1512300,100,0,0
 5523,1512200,100,0,0
 5524,1513100,100,1000,10
 5525,1513100,100,100,1
 5526,1513000,100,0,0
 5527,1512900,100,0,0
 5528,1512800,100,0,0
 5529,1513700,100,1000,10
 5530,1513600,100,0,0
 5531,1513500,100,0,0
 5532,1513400,100,0,0
 5533,1513300,100,0,0
 5534,1513200,100,0,0
 5535,1513100,100,0,0
 5536,1513000,100,0,0
 5537,1513000,100,100,1
 5538,1512900,100,0,0
 5539,1512900,100,100,1
 5540,1512800,100,0,0
 5541,1512700,100,0,0
 5542,1512600,100,0,0
 5543,1512600,100,100,1
 5544,1512500,100,0,0
 5545,1512400,100,0,0
 5546,1512300,100,0,0
 5547,1512200,100,0,0
 5548,1512100,100,0,0
 5549,1512100,100,100,1
 5550,1512000,100,0,0
 5551,1511900,100,0,0
 5552,1511800,100,0,0
 5553,1521700,100,10000,100
 5554,1521600,100,0,0
 5555,1521500,100,0,0
 5556,1521500,100,100,1
 5557,1521400,100,0,0
 5558,1521300,100,0,0
 5559,1521200,100,0,0
 5560,1523600,100,2500,25
 5561,1523500,100,0,0
 5562,1523400,100,0,0
 5563,1524300,100,1000,10
 5564,1524200,100,0,0
 5565,1524100,100,0,0
 5566,1524000,100,0,0
 5567,1523900,100,0,0
 5568,1523800,100,0,0
 5569,1523700,100,0,0
 5570,1523600,100,0,0
 5571,1523500,100,0,0
 5572,1523400,100,0,0
 5573,1523300,100,0,0
 5574,1528200,100,5000,50
 5575,1528200,100,100,1
 5576,1528100,100,0,0
 5577,1528000,100,0,0
 5578,1527900,100,0,0
 5579,1527800,100,0,0
 5580,1527700,100,0,0
 5581,1527600,100,0,0
 5582,1527500,100,0,0
 5583,1527400,100,0,0
 5584,1527300,100,0,0
 5585,1527200,100,0,0
 5586,1527200,100,100,1
 5587,1527100,100,0,0
 5588,1529500,100,2500,25
 5589,1529400,100,0,0
 5590,1529300,100,0,0
 5591,1529200,100,0,0
 5592,1529100,100,0,0
 5593,1539000,100,10000,100
 5594,1538900,100,0,0
 5595,1538800,100,0,0
 5596,1538700,100,0,0
 5597,1538600,100,0,0
 5598,1538500,100,0,0
 5599,1543400,100,5000,50
 5600,1543300,100,0,0
 5601,1543200,100,0,0
 5602,1543100,100,0,0
 5603,1543000,100,0,0
 5604,1543900,100,1000,10
 5605,1543800,100,0,0
 5606,1543700,100,0,0
 5607,1543600,100,0,0
 5608,1543500,100,0,0
 5609,1543400,100,0,0
 5610,1543300,100,0,0
 5611,1543200,100,0,0
 5612,1543100,100,0,0
 5613,1543000,100,0,0
 5614,1543900,100,1000,10
 5615,1543800,100,0,0
 5616,1543700,100,0,0
 5617,1543600,100,0,0
 5618,1543500,100,0,0
 5619,1543400,100,0,0
 5620,1543300,100,0,0
 5621,1543200,100,0,0
 5622,1543200,100,100,1
 5623,1543100,100,0,0
 5624,1548000,100,5000,50
 5625,1547900,100,0,0
 5626,1547800,100,0,0
 5627,1547700,100,0,0
 5628,1547600,100,0,0
 5629,1547500,100,0,0
 5630,1547400,100,0,0
 5631,1547300,100,0,0
 5632,1547200,100,0,0
 5633,1547100,100,0,0
 5634,1547000,100,0,0
 5635,1546900,100,0,0
 5636,1546800,100,0,0
 5637,1546700,100,0,0
 5638,1546600,100,0,0
 5639,1546500,100,0,0
 5640,1546400,100,0,0
 5641,1547300,100,1000,10
 5642,1552200,100,5000,50
 5643,1552100,100,0,0
 5644,1552000,100,0,0
 5645,1551900,100,0,0
 5646,1551800,100,0,0
 5647,1551700,100,0,0
 5648,1551600,100,0,0
 5649,1551500,100,0,0
 5650,1551500,100,100,1
 5651,1551500,100,100,1
 5652,1551500,100,100,1
 5653,1551400,100,0,0
 5654,1551400,100,100,1
 5655,1551300,100,0,0
 5656,1551200,100,0,0
 5657,1552100,100,1000,10
 5658,1552000,100,0,0
 5659,1552000,100,100,1
 5660,1556900,100,5000,50
 5661,1556800,100,0,0
 5662,1556700,100,0,0
 5663,1556600,100,0,0
 5664,1556500,100,0,0
 5665,1556400,100,0,0
 5666,1556400,100,100,1
 5667,1556300,100,0,0
 5668,1557200,100,1000,10
 5669,1557100,100,0,0
 5670,1557000,100,0,0
 5671,1556900,100,0,0
 5672,1556800,100,0,0
 5673,1556700,100,0,0
 5674,1556600,100,0,0
 5675,1556500,100,0,0
 5676,1557400,100,1000,10
 5677,1557300,100,0,0
 5678,1557200,100,0,0
 5679,1557100,100,0,0
 5680,1557000,100,0,0
 5681,1556900,100,0,0
 5682,1556800,100,0,0
 5683,1556700,100,0,0
 5684,1556600,100,0,0
 5685,1556500,100,0,0
 5686,1556500,100,100,1
 5687,1557400,100,1000,10
 5688,1557300,100,0,0
 5689,1557200,100,0,0
 5690,1558100,100,1000,10
 5691,1558000,100,0,0
 5692,1557900,100,0,0
 5693,1557900,100,100,1
 5694,1557800,100,0,0
 5695,1557700,100,0,0
 5696,1557600,100,0,0
 5697,1557600,100,100,1
 5698,1557500,100,0,0
 5699,1562400,100,5000,50
 5700,1562300,100,0,0
 5701,1562200,100,0,0
 5702,1562100,100,0,0
 5703,1562000,100,0,0
 5704,1561900,100,0,0
 5705,1564300,100,2500,25
 5706,1564200,100,0,0
 5707,1564100,100,0,0
 5708,1564000,100,0,0
 5709,1564000,100,100,1
 5710,1563900,100,0,0
 5711,1563800,100,0,0
 5712,1563700,100,0,0
 5713,1563600,100,0,0
 5714,1563600,100,100,1
 5715,1563500,100,0,0
 5716,1564400,100,1000,10
 5717,1564300,100,0,0
 5718,1565200,100,1000,10
 5719,1565100,100,0,0
 5720,1565000,100,0,0
 5721,1564900,100,0,0
 5722,1564800,100,0,0
 5723,1564700,100,0,0
 5724,1564600,100,0,0
 5725,1564500,100,0,0
 5726,1564400,100,0,0
 5727,1564300,100,0,0
 5728,1565200,100,1000,10
 5729,1565100,100,0,0
 5730,1565000,100,0,0
 5731,1564900,100,0,0
 5732,1564800,100,0,0
 5733,1564700,100,0,0
 5734,1564600,100,0,0
 5735,1564500,100,0,0
 5736,1564400,100,0,0
 5737,1564300,100,0,0
 5738,1564200,100,0,0
 5739,1564100,100,0,0
 5740,1564000,100,0,0
 5741,1563900,100,0,0
 5742,1563800,100,0,0
 5743,1563700,100,0,0
 5744,1563600,100,0,0
 5745,1563500,100,0,0
 5746,1563400,100,0,0
 5747,1563300,100,0,0
 5748,1563200,100,0,0
 5749,1564100,100,1000,10
 5750,1564000,100,0,0
 5751,1563900,100,0,0
 5752,1563800,100,0,0
 5753,1563700,100,0,0
 5754,1563600,100,0,0
 5755,1563500,100,0,0
 5756,1563400,100,0,0
 5757,1563300,100,0,0
 5758,1564200,100,1000,10
 5759,1564200,100,100,1
 5760,1564100,100,0,0
 5761,1564000,100,0,0
 5762,1563900,100,0,0
 5763,1568800,100,5000,50
 5764,1568700,100,0,0
 5765,1569600,100,1000,10
 5766,1569600,100,100,1
 5767,1569500,100,0,0
 5768,1569400,100,0,0
 5769,1569300,100,0,0
 5770,1569200,100,0,0
 5771,1569100,100,0,0
 5772,1571500,100,2500,25
 5773,1571400,100,0,0
 5774,1571300,100,0,0
 5775,1571200,100,0,0
 5776,1571100,100,0,0
 5777,1576000,100,5000,50
 5778,1575900,100,0,0
 5779,1576800,100,1000,10
 5780,1576700,100,0,0
 5781,1577600,100,1000,10
 5782,1577500,100,0,0
 5783,1577400,100,0,0
 5784,1577300,100,0,0
 5785,1577200,100,0,0
 5786,1577100,100,0,0
 5787,1577000,100,0,0
 5788,1576900,100,0,0
 5789,1576800,100,0,0
 5790,1576700,100,0,0
 5791,1576600,100,0,0
 5792,1576500,100,0,0
 5793,1576400,100,0,0
 5794,1576300,100,0,0
 5795,1576200,100,0,0
 5796,1586100,100,10000,100
 5797,1586100,100,100,1
 5798,1586000,100,0,0
 5799,1585900,100,0,0
 5800,1585800,100,0,0
 5801,1585700,100,0,0
 5802,1585600,100,0,0
 5803,1585500,100,0,0
 5804,1585400,100,0,0
 5805,1585300,100,0,0
 5806,1585200,100,0,0
 5807,1585100,100,0,0
 5808,1585100,100,100,1
 5809,1585000,100,0,0
 5810,1594900,100,10000,100
 5811,1595800,100,1000,10
 5812,1595700,100,0,0
 5813,1595600,100,0,0
 5814,1595500,100,0,0
 5815,1595400,100,0,0
 5816,1595300,100,0,0
 5817,1595200,100,0,0
 5818,1595100,100,0,0
 5819,1595000,100,0,0
 5820,1594900,100,0,0
 5821,1594800,100,0,0
 5822,1594700,100,0,0
 5823,1594700,100,100,1
 5824,1597100,100,2500,25
 5825,1597000,100,0,0
 5826,1596900,100,0,0
 5827,1596800,100,0,0
 5828,1599200,100,2500,25
 5829,1600100,100,1000,10
 5830,1600000,100,0,0
 5831,1599900,100,0,0
 5832,1599800,100,0,0
 5833,1599700,100,0,0
 5834,1599600,100,0,0
 5835,1599500,100,0,0
 5836,1599400,100,0,0
 5837,1599300,100,0,0
 5838,1599200,100,0,0
 5839,1599100,100,0,0
 5840,1599000,100,0,0
 5841,1598900,100,0,0
 5842,1598800,100,0,0
 5843,1598700,100,0,0
 5844,1598600,100,0,0
 5845,1598500,100,0,0
 5846,1598400,100,0,0
 5847,1598300,100,0,0
 5848,1599200,100,1000,10
 5849,1599100,100,0,0
 5850,1599000,100,0,0
 5851,1598900,100,0,0
 5852,1598800,100,0,0
 5853,1598700,100,0,0
 5854,1598600,100,0,0
 5855,1599500,100,1000,10
 5856,1599400,100,0,0
 5857,1599300,100,0,0
 5858,1599200,100,0,0
 5859,1599200,100,100,1
 5860,1599100,100,0,0
 5861,1599000,100,0,0
 5862,1601400,100,2500,25
 5863,1601300,100,0,0
 5864,1601300,100,100,1
 5865,1601200,100,0,0
 5866,1601100,100,0,0
 5867,1606000,100,5000,50
 5868,1605900,100,0,0
 5869,1605800,100,0,0
 5870,1605700,100,0,0
 5871,1605600,100,0,0
 5872,1605500,100,0,0
 5873,1605400,100,0,0
 5874,1605300,100,0,0
 5875,1605200,100,0,0
 5876,1605100,100,0,0
 5877,1605000,100,0,0
 5878,1604900,100,0,0
 5879,1604800,100,0,0
 5880,1604800,100,100,1
 5881,1607200,100,2500,25
 5882,1609600,100,2500,25
 5883,1609500,100,0,0
 5884,1609400,100,0,0
 5885,1609300,100,0,0
 5886,1609200,100,0,0
 5887,1609100,100,0,0
 5888,1609000,100,0,0
 5889,1608900,100,0,0
 5890,1608800,100,0,0
 5891,1608700,100,0,0
 5892,1608700,100,100,1
 5893,1608600,100,0,0
 5894,1609500,100,1000,10
 5895,1609400,100,0,0
 5896,1609300,100,0,0
 5897,1609300,100,100,1
 5898,1609200,100,0,0
 5899,1609100,100,0,0
 5900,1609000,100,0,0
 5901,1609000,100,100,1
 5902,1609000,100,100,1
 5903,1608900,100,0,0
 5904,1609800,100,1000,10
 5905,1609700,100,0,0
 5906,1609700,100,100,1
 5907,1609600,100,0,0
 5908,1609500,100,0,0
 5909,1609400,100,0,0
 5910,1609300,100,0,0
 5911,1609200,100,0,0
 5912,1609100,100,0,0
 5913,1609000,100,0,0
 5914,1609000,100,100,1
 5915,1608900,100,0,0
 5916,1608800,100,0,0
 5917,1608700,100,0,0
 5918,1608600,100,0,0
 5919,1608500,100,0,0
 5920,1608400,100,0,0
 5921,1608300,100,0,0
 5922,1608200,100,0,0
 5923,1608100,100,0,0
 5924,1610500,100,2500,25
 5925,1610400,100,0,0
 5926,1610300,100,0,0
 5927,1615200,100,5000,50
 5928,1615100,100,0,0
 5929,1615000,100,0,0
 5930,1614900,100,0,0
 5931,1614800,100,0,0
 5932,1614700,100,0,0
 5933,1614700,100,100,1
 5934,1614600,100,0,0
 5935,1614500,100,0,0
 5936,1614400,100,0,0
 5937,1614300,100,0,0
 5938,1614200,100,0,0
 5939,1614100,100,0,0
 5940,1614000,100,0,0
 5941,1613900,100,0,0
 5942,1613800,100,0,0
 5943,1613700,100,0,0
 5944,1613600,100,0,0
 5945,1613500,100,0,0
 5946,1613500,100,100,1
 5947,1614400,100,1000,10
 5948,1615300,100,1000,10
 5949,1615300,100,100,1
 5950,1615200,100,0,0
 5951,1615100,100,0,0
 5952,1615000,100,0,0
 5953,1614900,100,0,0
 5954,1614800,100,0,0
 5955,1614700,100,0,0
 5956,1614600,100,0,0
 5957,1615500,100,1000,10
 5958,1620400,100,5000,50
 5959,1620300,100,0,0
 5960,1620200,100,0,0
 5961,1620200,100,100,1
 5962,1620100,100,0,0
 5963,1620000,100,0,0
 5964,1619900,100,0,0
 5965,1619800,100,0,0
 5966,1619700,100,0,0
 5967,1619600,100,0,0
 5968,1619500,100,0,0
 5969,1620400,100,1000,10
 5970,1625300,100,5000,50
 5971,1625200,100,0,0
 5972,1625100,100,0,0
 5973,1625000,100,0,0
 5974,1624900,100,0,0
 5975,1624900,100,100,1
 5976,1624800,100,0,0
 5977,1624700,100,0,0
 5978,1624600,100,0,0
 5979,1624500,100,0,0
 5980,1624500,100,100,1
 5981,1624500,100,100,1
 5982,1624400,100,0,0
 5983,1624300,100,0,0
 5984,1624200,100,0,0
 5985,1624100,100,0,0
 5986,1625000,100,1000,10
 5987,1624900,100,0,0
 5988,1624800,100,0,0
 5989,1625700,100,1000,10
 5990,1625600,100,0,0
